,Unnamed: 0,Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team1_F,Team1_G,Team1_H,Team1_I,Team1_J,Team1_K,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Team2_F,Team2_G,Team2_H,Team2_I,Team2_J,Team2_K,Form1,Form2,Winner,Team_1_Balance,Team_2_Balance,Home
201,201,2011,RR,KTK,1,1,"Sawai Mansingh Stadium, Jaipur",8:00 PM,Billy Doctrove,Shavir Tarapore,Sundaram Ravi,Dev Govindjee,"['Rahul Dravid', 'Shane Watson', 'Johan Botha', 'Ashok Menaria', 'Ajinkya Rahane', 'Ross Taylor', 'Dishant Yagnik', 'Stuart Binny', 'Shane Warne', 'Siddharth Trivedi', 'Amit Singh']","['Mahela Jayawardene', 'VVS Laxman', 'Parthiv Patel', 'Brad Hodge', 'Ravindra Jadeja', 'Kedar Jadhav', 'Raiphi Gomez', 'Vinay Kumar', 'Thisara Perera', 'RP Singh', 'Muttiah Muralitharan']",0.56,0.32,0.26,0.24,0.34,8.383771676176089,7.3259211818739916,3.2030666190685837,-2.5454627381703196,1.3526506765035091,-3.4131473255508222,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.1875235583648416,0.7532836310353714,-0.1491855752793274,-1.7068206918826383,1.6100558265696918,-3.513109396509225,0,10,1,0.902668412080942,0.9216104472977248,1.0
202,202,2011,CSK,PWI,0,1,"MA Chidambaram Stadium, Chennai",8:00 PM,Aleem Dar,Russell Tiffin,Sanjay Hazare,Andy Pycroft,"['Murali Vijay', 'Michael Hussey', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Srikkanth Anirudha', 'Albie Morkel', 'Ravichandran Ashwin', 'Doug Bollinger', 'Shadab Jakati', 'Suraj Randiv']","['Jesse Ryder', 'Manish Pandey', 'Mithun Manhas', 'Robin Uthappa', 'Yuvraj Singh', 'Mohnish Mishra', 'Murali Kartik', 'Rahul Sharma', 'Nathan McCullum', 'Alfonso Thomas', 'Jerome Taylor']",0.5471698113207547,0.3018867924528302,0.2641509433962264,0.33962264150943394,0.22641509433962265,4.216806140984099,5.214735045038489,7.322311630134572,0.8343699420797632,3.8319033334193553,-1.2312704815001485,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,3.775098260110248,5.326190938431519,5.345921443645353,-2.423022127338929,5.135420605380396,-3.9394240160015705,0,0,1,0.9578387566065384,0.8948393168143698,1.0
203,203,2011,DC,RCB,0,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Sudhir Asnani,Rod Tucker,Paul Reiffel,Javagal Srinath,"['David Warner', 'Virender Sehwag', 'Naman Ojha', 'Venugopal Rao', 'Yogesh Nagar', 'James Hopes', 'Irfan Pathan', 'Matthew Wade', 'Umesh Yadav', 'Morne Morkel', 'Ashok Dinda']","['Chris Gayle', 'Tillakaratne Dilshan', 'Virat Kohli', 'AB de Villiers', 'Saurabh Tiwary', 'Cheteshwar Pujara', 'Daniel Vettori', 'Zaheer Khan', 'Sreenath Aravind', 'JS Mohammad', 'Abhimanyu Mithun']",0.54,0.3,0.26,0.22,0.34,3.1306772530367533,2.392537218255433,5.045820838782382,-0.4238598048697401,-1.520044495783203,-1.0683463537245097,0.4528301886792453,0.18867924528301888,0.2830188679245283,0.1320754716981132,0.33962264150943394,6.983204539219707,6.25300855995006,4.276467792976002,0.214354637068507,-2.465345635347408,0.9896709408727572,5,5,0,0.902668412080942,0.9022319975795712,1.0
204,204,2011,PWI,CSK,1,0,"Dr DY Patil Sports Academy, Mumbai",4:00 PM,Asad Rauf,Suresh Shastri,Amiesh Saheba,Graeme Labrooy,"['Jesse Ryder', 'Manish Pandey', 'Yuvraj Singh', 'Robin Uthappa', 'Mohnish Mishra', 'Mithun Manhas', 'Murali Kartik', 'Mitchell Marsh', 'Rahul Sharma', 'Alfonso Thomas', 'Jerome Taylor']","['Murali Vijay', 'Michael Hussey', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Srikkanth Anirudha', 'Ravichandran Ashwin', 'Nuwan Kulasekara', 'Tim Southee', 'Shadab Jakati', 'Doug Bollinger']",0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,4.122749608878253,5.821946289871249,5.65799485497651,-2.423022127338929,5.132576909716974,-3.939424016001572,0.5555555555555556,0.2962962962962963,0.2777777777777778,0.35185185185185186,0.2222222222222222,3.2764023781256983,3.9198394778273182,6.502031212806821,-0.19043998057755668,3.793621133188328,-1.5503184906512852,0,5,0,0.9216104472977248,0.9593539412821226,2.0
205,205,2011,KTK,DCG,1,1,"Nehru Stadium, Kochi",8:00 PM,Kumar Dharmasena,Tony Hill,Krishna Hariharan,Raju Mukherjee,"['Brendon McCullum', 'Mahela Jayawardene', 'Parthiv Patel', 'Brad Hodge', 'Ravindra Jadeja', 'Raiphi Gomez', 'Kedar Jadhav', 'Vinay Kumar', 'RP Singh', 'S Sreesanth', 'Thisara Perera']","['Shikhar Dhawan', 'Sunny Sohal', 'Kumar Sangakkara', 'Cameron White', 'Bharath Chipli', 'Dwaraka Ravi Teja', 'Daniel Christian', 'Amit Mishra', 'Dale Steyn', 'Manpreet Gony', 'Ishant Sharma']",0.5,0.375,0.25,0.25,0.375,2.9934706595725946,2.627582465899235,0.6978171243012479,-0.7367402467736791,0.6844504078344176,-1.4994254811213723,0.4074074074074074,0.2962962962962963,0.12962962962962962,0.2407407407407408,0.1851851851851852,0.09371099236973847,-0.6852661243669599,1.543046484394495,0.07715722534651825,3.565458209413097,-1.4350122146699718,0,0,0,0.9394130628134758,0.9726044771163485,1.0
206,206,2011,DC,KKR,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Paul Reiffel,Rod Tucker,Sudhir Asnani,Javagal Srinath,"['David Warner', 'Virender Sehwag', 'Travis Birt', 'James Hopes', 'Venugopal Rao', 'Yogesh Nagar', 'Naman Ojha', 'Irfan Pathan', 'Ajit Agarkar', 'Morne Morkel', 'Umesh Yadav']","['Jacques Kallis', 'Shreevats Goswami', 'Gautam Gambhir', 'Manoj Tiwary', 'Eoin Morgan', 'Yusuf Pathan', 'Ryan ten Doeschate', 'Brett Lee', 'Lakshmipathy Balaji', 'Iqbal Abdulla', 'Jaydev Unadkat']",0.5294117647058824,0.29411764705882354,0.2549019607843137,0.215686274509804,0.3333333333333333,4.687789346729241,5.014403607304155,5.824154193060798,0.7151045436576611,-3.1587993014939446,0.516823630741301,0.4166666666666667,0.2708333333333333,0.16666666666666666,0.2083333333333333,0.22916666666666666,1.5717420257151369,0.9064815836205532,4.609424590748459,5.0191140997520645,3.2473330220959817,5.541652970953899,0,0,0,0.9062648532098441,0.9575256423365532,1.0
207,207,2011,RR,MI,1,1,"Sawai Mansingh Stadium, Jaipur",4:00 PM,Asad Rauf,Shavir Tarapore,Sundaram Ravi,Dev Govindjee,"['Shane Watson', 'Rahul Dravid', 'Johan Botha', 'Ashok Menaria', 'Ross Taylor', 'Ajinkya Rahane', 'Amit Singh', 'Dishant Yagnik', 'Stuart Binny', 'Shane Warne', 'Siddharth Trivedi']","['Davy Jacobs', 'Sachin Tendulkar', 'Ambati Rayudu', 'Rohit Sharma', 'Andrew Symonds', 'Kieron Pollard', 'Rajagopal Sathish', 'Harbhajan Singh', 'Lasith Malinga', 'Munaf Patel', 'Ali Murtaza']",0.5686274509803921,0.3333333333333333,0.2549019607843137,0.2352941176470588,0.35294117647058826,8.383771676176089,7.325921181873991,3.203066619068584,-2.5454627381703196,1.3526506765035091,-3.4131473255508222,0.5686274509803921,0.29411764705882354,0.29411764705882354,0.3333333333333333,0.2549019607843137,3.7612131167238365,4.547775698878079,9.406511816077254,2.249917394337316,0.16805340260442925,-0.869333899352043,5,10,1,0.8948393168143698,0.946141331728258,1.0
208,208,2011,RCB,PWI,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Aleem Dar,Sanjay Hazare,Russell Tiffin,Andy Pycroft,"['Chris Gayle', 'Tillakaratne Dilshan', 'Virat Kohli', 'AB de Villiers', 'Saurabh Tiwary', 'Mohammad Kaif', 'Daniel Vettori', 'Abhimanyu Mithun', 'JS Mohammad', 'Sreenath Aravind', 'Zaheer Khan']","['Jesse Ryder', 'Tim Paine', 'Manish Pandey', 'Robin Uthappa', 'Yuvraj Singh', 'Mithun Manhas', 'Harpreet Singh', 'Rahul Sharma', 'Alfonso Thomas', 'Jerome Taylor', 'Kamran Khan']",0.462962962962963,0.2037037037037037,0.2777777777777778,0.12962962962962962,0.35185185185185186,6.828835667862263,6.043427822540001,3.5454739620195523,0.214354637068507,-2.4635581603910484,0.9896709408727572,0.375,0.125,0.375,0.125,0.375,8.490995859574156,8.446162663489355,6.304102686752597,-1.5297785407255913,4.546920326581253,-3.5876087162387784,10,0,1,0.8948393168143698,0.9394130628134758,1.0
209,209,2011,KTK,DC,0,0,"Nehru Stadium, Kochi",4:00 PM,Kumar Dharmasena,Tony Hill,Krishna Hariharan,Raju Mukherjee,"['Brendon McCullum', 'Mahela Jayawardene', 'Michael Klinger', 'Brad Hodge', 'Parthiv Patel', 'Ravindra Jadeja', 'Balachandra Akhil', 'Ramesh Powar', 'RP Singh', 'Vinay Kumar', 'S Sreesanth']","['David Warner', 'Virender Sehwag', 'Venugopal Rao', 'Naman Ojha', 'Irfan Pathan', 'Travis Birt', 'Yogesh Nagar', 'Roelof van der Merwe', 'Ajit Agarkar', 'Morne Morkel', 'Umesh Yadav']",0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,1.1495221275683338,0.6680157581790652,-0.1470180728683495,1.2732448770794875,-1.0024324397811122,0.08012828617003454,0.5192307692307693,0.28846153846153844,0.25,0.21153846153846154,0.3269230769230769,3.4871639807604704,3.913428912433585,4.9992299817113635,0.3198739503935613,-4.314469130317555,0.3308293552563018,0,0,0,0.9518167844230891,0.9096689324025358,1.0
210,210,2011,KKR,KXIP,1,1,"Eden Gardens, Kolkata",8:00 PM,Amiesh Saheba,Suresh Shastri,Rod Tucker,Graeme Labrooy,"['Jacques Kallis', 'Shreevats Goswami', 'Gautam Gambhir', 'Manoj Tiwary', 'Yusuf Pathan', 'Eoin Morgan', 'Ryan ten Doeschate', 'Rajat Bhatia', 'Brett Lee', 'Lakshmipathy Balaji', 'Iqbal Abdulla']","['Adam Gilchrist', 'Paul Valthaty', 'Shaun Marsh', 'Dinesh Karthik', 'David Hussey', 'Abhishek Nayar', 'Praveen Kumar', 'Piyush Chawla', 'Ryan Harris', 'Bhargav Bhatt', 'Bipul Sharma']",0.42857142857142855,0.2653061224489796,0.1836734693877551,0.22448979591836726,0.22448979591836726,3.5181321428307464,3.536860525880466,5.292848443547476,5.8055255698697525,1.875046048171933,6.360845358873737,0.5,0.22,0.3,0.2,0.32,2.9096599381290504,4.744786264738112,4.272369572608566,1.6104519217977518,1.9666953207042952,0.7732597862907171,5,0,1,0.9592061029126226,0.9139311852712282,1.0
211,211,2011,RR,PWI,1,1,"Sawai Mansingh Stadium, Jaipur",4:00 PM,Shavir Tarapore,Simon Taufel,Sundaram Ravi,Dev Govindjee,"['Rahul Dravid', 'Shane Watson', 'Johan Botha', 'Ashok Menaria', 'Ross Taylor', 'Ajinkya Rahane', 'Dishant Yagnik', 'Stuart Binny', 'Shane Warne', 'Amit Singh', 'Siddharth Trivedi']","['Jesse Ryder', 'Mithun Manhas', 'Manish Pandey', 'Robin Uthappa', 'Yuvraj Singh', 'Harpreet Singh', 'Murali Kartik', 'Nathan McCullum', 'Rahul Sharma', 'Jerome Taylor', 'Alfonso Thomas']",0.5769230769230769,0.3461538461538461,0.25,0.2307692307692308,0.36538461538461536,8.383771676176089,7.3259211818739916,3.2030666190685837,-2.5454627381703196,1.3526506765035091,-3.4131473255508222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,6.652574034211447,7.2015163499657096,6.154230494894224,-2.3920991729338894,5.2307522360974845,-3.620368319543082,10,0,1,0.8870778921897241,0.9518167844230891,1.0
212,212,2011,CSK,DCG,1,0,"MA Chidambaram Stadium, Chennai",8:00 PM,Aleem Dar,Russell Tiffin,Sanjay Hazare,Andy Pycroft,"['Michael Hussey', 'Murali Vijay', 'S Badrinath', 'Suresh Raina', 'MS Dhoni', 'Srikkanth Anirudha', 'Albie Morkel', 'Suraj Randiv', 'Ravichandran Ashwin', 'Doug Bollinger', 'Shadab Jakati']","['Shikhar Dhawan', 'Sunny Sohal', 'Kumar Sangakkara', 'Jean-Paul Duminy', 'Bharath Chipli', 'Cameron White', 'Daniel Christian', 'Ishant Sharma', 'Amit Mishra', 'Harmeet Singh', 'Pragyan Ojha']",0.5636363636363636,0.2909090909090909,0.2909090909090909,0.34545454545454546,0.2363636363636364,4.216806140984099,5.214735045038489,7.322311630134572,0.8343699420797632,3.8319033334193553,-1.2312704815001485,0.41818181818181815,0.2909090909090909,0.14545454545454545,0.2545454545454545,0.18181818181818185,4.6175539377750034,4.4422058199954435,5.938267477409742,-1.8670947025437168,3.0161167720268653,-2.4905387849618252,10,5,1,0.9535119647423278,0.9735784620688775,1.0
213,213,2011,MI,KXIP,0,1,"Wankhede Stadium, Mumbai",4:00 PM,Kumar Dharmasena,Paul Reiffel,Krishna Hariharan,Raju Mukherjee,"['Davy Jacobs', 'Sachin Tendulkar', 'Ambati Rayudu', 'Rohit Sharma', 'Andrew Symonds', 'Kieron Pollard', 'Tirumalsetti Suman', 'Harbhajan Singh', 'Abu Nechim', 'Lasith Malinga', 'Munaf Patel']","['Adam Gilchrist', 'Paul Valthaty', 'Shaun Marsh', 'Dinesh Karthik', 'David Hussey', 'Abhishek Nayar', 'Piyush Chawla', 'Ryan Harris', 'Bipul Sharma', 'Praveen Kumar', 'Bhargav Bhatt']",0.5576923076923077,0.28846153846153844,0.28846153846153844,0.3269230769230769,0.25,5.221761593513367,6.387377822226357,11.61478310397717,1.706310398238627,-0.4514006778365698,-1.3179136872674289,0.4901960784313725,0.215686274509804,0.29411764705882354,0.19607843137254904,0.3137254901960784,2.909659938129052,4.744786264738112,4.272369572608566,1.610451921797752,1.966695320704295,0.7732597862907171,0,0,1,0.9481387393879476,0.9171307885779478,1.0
214,214,2011,DC,KTK,0,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Asad Rauf,Suresh Shastri,Amiesh Saheba,Graeme Labrooy,"['David Warner', 'Virender Sehwag', 'Venugopal Rao', 'Naman Ojha', 'Travis Birt', 'Irfan Pathan', 'Yogesh Nagar', 'Roelof van der Merwe', 'Ajit Agarkar', 'Morne Morkel', 'Umesh Yadav']","['Brendon McCullum', 'Mahela Jayawardene', 'Parthiv Patel', 'Brad Hodge', 'Ravindra Jadeja', 'Raiphi Gomez', 'Michael Klinger', 'Vinay Kumar', 'RP Singh', 'S Sreesanth', 'Prasanth Parameswaran']",0.5283018867924528,0.3018867924528302,0.2452830188679245,0.22641509433962265,0.3207547169811321,3.4871639807604704,3.913428912433585,4.9992299817113635,0.3198739503935613,-4.314469130317555,0.3308293552563018,0.4,0.3,0.2,0.2,0.3,3.5507728595058734,3.4542911219173766,1.6137938582670055,0.3436767769490252,-0.4780643676856101,-1.0926165855260137,5,0,0,0.9128938817223841,0.9607894391523232,1.0
215,215,2011,DCG,KKR,1,1,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Sudhir Asnani,Rod Tucker,Paul Reiffel,Javagal Srinath,"['Shikhar Dhawan', 'Sunny Sohal', 'Kumar Sangakkara', 'Cameron White', 'Bharath Chipli', 'Daniel Christian', 'Dwaraka Ravi Teja', 'Dale Steyn', 'Amit Mishra', 'Ishant Sharma', 'Pragyan Ojha']","['Jacques Kallis', 'Gautam Gambhir', 'Manoj Tiwary', 'Eoin Morgan', 'Yusuf Pathan', 'Mark Boucher', 'Rajat Bhatia', 'Brett Lee', 'Lakshmipathy Balaji', 'Jaydev Unadkat', 'Iqbal Abdulla']",0.4107142857142857,0.2857142857142857,0.14285714285714285,0.25,0.17857142857142858,2.4212124610884085,1.9527797284554842,4.490799670293648,-1.7325532703196,4.468345870027079,-3.1670135113197886,0.44,0.28,0.18,0.22,0.24,1.2558394402534612,2.5338354692582232,4.534031159302987,5.816494551305111,2.2693131127056367,6.425294720194737,0,10,0,0.9745016356039936,0.952752609803211,1.0
216,216,2011,CSK,RR,0,0,"MA Chidambaram Stadium, Chennai",4:00 PM,Sanjay Hazare,Russell Tiffin,Aleem Dar,Andy Pycroft,"['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Srikkanth Anirudha', 'Albie Morkel', 'Ravichandran Ashwin', 'Suraj Randiv', 'Doug Bollinger', 'Shadab Jakati']","['Rahul Dravid', 'Shane Watson', 'Johan Botha', 'Ashok Menaria', 'Ross Taylor', 'Ajinkya Rahane', 'Dishant Yagnik', 'Stuart Binny', 'Shane Warne', 'Siddharth Trivedi', 'Nayan Doshi']",0.5714285714285714,0.3035714285714285,0.2857142857142857,0.35714285714285715,0.23214285714285715,4.216806140984099,5.214735045038489,7.322311630134572,0.8343699420797632,3.8319033334193553,-1.2312704815001485,0.5849056603773585,0.3584905660377358,0.2452830188679245,0.22641509433962265,0.37735849056603776,5.2817124270230895,4.09415315672481,1.870233737909672,-3.1578613143063037,1.265659675241264,-2.6755629131800114,10,10,1,0.9551199279821071,0.8793999439799101,1.0
217,217,2011,PWI,MI,1,1,"Dr DY Patil Sports Academy, Mumbai",8:00 PM,Kumar Dharmasena,Simon Taufel,Krishna Hariharan,Raju Mukherjee,"['Jesse Ryder', 'Graeme Smith', 'Robin Uthappa', 'Yuvraj Singh', 'Manish Pandey', 'Mithun Manhas', 'Abhishek Jhunjhunwala', 'Rahul Sharma', 'Jerome Taylor', 'Alfonso Thomas', 'Shrikant Wagh']","['Sachin Tendulkar', 'Aiden Blizzard', 'Ambati Rayudu', 'Rohit Sharma', 'Kieron Pollard', 'Andrew Symonds', 'Tirumalsetti Suman', 'Harbhajan Singh', 'Lasith Malinga', 'Dhawal Kulkarni', 'Munaf Patel']",0.3,0.1,0.3,0.1,0.3,3.148580049430698,3.905064212342065,5.213796464800435,-0.4176043905470289,1.4472717562509072,0.8304736834750244,0.5660377358490566,0.2830188679245283,0.3018867924528302,0.33962264150943394,0.2452830188679245,4.021136227544597,4.661338505847887,10.650971539374186,1.8065383228991176,-0.2785486807239648,-0.983447755898356,0,5,0,0.9607894391523232,0.950028024883951,0.0
218,218,2011,KTK,KKR,0,1,"Nehru Stadium, Kochi",4:00 PM,Sundaram Ravi,Rod Tucker,Shavir Tarapore,Dev Govindjee,"['Brendon McCullum', 'Michael Klinger', 'Mahela Jayawardene', 'Parthiv Patel', 'Brad Hodge', 'Ravindra Jadeja', 'Raiphi Gomez', 'Vinay Kumar', 'RP Singh', 'S Sreesanth', 'Prasanth Parameswaran']","['Jacques Kallis', 'Eoin Morgan', 'Gautam Gambhir', 'Manoj Tiwary', 'Yusuf Pathan', 'Mark Boucher', 'Rajat Bhatia', 'Brett Lee', 'Jaydev Unadkat', 'Sarabjit Ladda', 'Iqbal Abdulla']",0.4545454545454545,0.3636363636363637,0.18181818181818185,0.18181818181818185,0.3636363636363637,3.5507728595058734,3.4542911219173766,1.6137938582670055,0.3436767769490252,-0.4780643676856101,-1.0926165855260137,0.4509803921568628,0.27450980392156865,0.19607843137254904,0.2352941176470588,0.2352941176470588,0.14361651618740054,0.8511295426530046,4.079875875202095,5.952742956045519,3.612469465075805,6.736422577567996,5,10,1,0.9283187121981096,0.9545449263220762,1.0
219,219,2011,DCG,DC,0,1,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Asad Rauf,Amiesh Saheba,Suresh Shastri,Graeme Labrooy,"['Shikhar Dhawan', 'Sunny Sohal', 'Kumar Sangakkara', 'Jean-Paul Duminy', 'Daniel Christian', 'Dwaraka Ravi Teja', 'Bharath Chipli', 'Amit Mishra', 'Ishant Sharma', 'Dale Steyn', 'Ishan Malhotra']","['Virender Sehwag', 'Aaron Finch', 'Venugopal Rao', 'Travis Birt', 'James Hopes', 'Naman Ojha', 'Yogesh Nagar', 'Irfan Pathan', 'Ajit Agarkar', 'Morne Morkel', 'Aavishkar Salvi']",0.4035087719298245,0.2807017543859649,0.14035087719298245,0.2456140350877193,0.17543859649122806,0.8259537098347525,0.613961967903572,3.0921695952495467,-0.5442226378560449,3.5392204689755884,-2.4094548920050647,0.5185185185185185,0.2962962962962963,0.2407407407407408,0.2222222222222222,0.3148148148148148,3.9254360434478963,4.565445364699277,4.643465550121482,0.6082276085834626,-4.666266820262847,0.7577169220718287,0,0,0,0.975377456604782,0.9159518371701728,1.0
220,220,2011,RCB,KXIP,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Aleem Dar,Russell Tiffin,Sanjay Hazare,Andy Pycroft,"['Chris Gayle', 'Tillakaratne Dilshan', 'Virat Kohli', 'AB de Villiers', 'Saurabh Tiwary', 'Mohammad Kaif', 'Daniel Vettori', 'Asad Pathan', 'Abhimanyu Mithun', 'Zaheer Khan', 'Sreenath Aravind']","['Adam Gilchrist', 'Paul Valthaty', 'Shaun Marsh', 'Dinesh Karthik', 'Abhishek Nayar', 'Ryan McLaren', 'Piyush Chawla', 'Sunny Singh', 'Ryan Harris', 'Praveen Kumar', 'Love Ablish']",0.4727272727272727,0.2,0.2909090909090909,0.14545454545454545,0.34545454545454546,8.287634422308884,7.58809229650776,5.359656281394052,1.4977310680067166,-2.8433908767108576,1.9185095136113968,0.4807692307692308,0.21153846153846154,0.28846153846153844,0.19230769230769232,0.3076923076923077,2.7094709519415403,3.3148324873718678,1.3369458820538742,-1.485996572703026,4.414982966877607,-4.301746874469337,10,0,1,0.8984291423598217,0.9201578393243196,1.0
221,221,2011,KKR,CSK,0,0,"Eden Gardens, Kolkata",4:00 PM,Asad Rauf,Paul Reiffel,Sudhir Asnani,Raju Mukherjee,"['Jacques Kallis', 'Eoin Morgan', 'Gautam Gambhir', 'Manoj Tiwary', 'Yusuf Pathan', 'Mark Boucher', 'Rajat Bhatia', 'Brett Lee', 'Iqbal Abdulla', 'Jaydev Unadkat', 'Lakshmipathy Balaji']","['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Wriddhiman Saha', 'Albie Morkel', 'Ravichandran Ashwin', 'Suraj Randiv', 'Shadab Jakati', 'Doug Bollinger']",0.4423076923076923,0.2692307692307692,0.19230769230769232,0.2307692307692308,0.2307692307692308,1.2558394402534618,2.533835469258224,4.534031159302987,5.816494551305111,2.2693131127056367,6.425294720194737,0.5789473684210527,0.2982456140350877,0.2982456140350877,0.3508771929824561,0.2456140350877193,3.92086378399576,4.528340215599619,7.4254043651242,0.8343699420797632,3.834476714898456,-1.2312704815001485,0,10,1,0.9562379256330674,0.9493136730275508,1.0
222,222,2011,MI,DC,0,1,"Wankhede Stadium, Mumbai",8:00 PM,Krishna Hariharan,Simon Taufel,Kumar Dharmasena,Roshan Mahanama,"['Sachin Tendulkar', 'Aiden Blizzard', 'Ambati Rayudu', 'Rohit Sharma', 'Tirumalsetti Suman', 'Kieron Pollard', 'Andrew Symonds', 'Harbhajan Singh', 'Lasith Malinga', 'Munaf Patel', 'Dhawal Kulkarni']","['Virender Sehwag', 'David Warner', 'Colin Ingram', 'Venugopal Rao', 'Naman Ojha', 'James Hopes', 'Yogesh Nagar', 'Irfan Pathan', 'Ajit Agarkar', 'Morne Morkel', 'Shahbaz Nadeem']",0.5740740740740741,0.2777777777777778,0.3148148148148148,0.35185185185185186,0.2407407407407408,4.021136227544597,4.661338505847887,10.650971539374186,1.8065383228991176,-0.2785486807239649,-0.983447755898356,0.5272727272727272,0.3090909090909091,0.2363636363636364,0.2181818181818181,0.3272727272727273,5.888414712698013,5.664942629399376,6.531208249384759,0.2146490889334101,-2.4901320223319483,0.38540110431300495,10,5,1,0.9518167844230891,0.9088845595332398,1.0
223,223,2011,RCB,KTK,0,0,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Aleem Dar,Sanjay Hazare,Russell Tiffin,Andy Pycroft,"['Chris Gayle', 'Tillakaratne Dilshan', 'Virat Kohli', 'AB de Villiers', 'Saurabh Tiwary', 'Cheteshwar Pujara', 'Mohammad Kaif', 'Daniel Vettori', 'Abhimanyu Mithun', 'Sreenath Aravind', 'Zaheer Khan']","['Brendon McCullum', 'Michael Klinger', 'Mahela Jayawardene', 'Parthiv Patel', 'Brad Hodge', 'Ravindra Jadeja', 'Raiphi Gomez', 'Prasanth Parameswaran', 'Vinay Kumar', 'RP Singh', 'Ramesh Powar']",0.4821428571428572,0.19642857142857145,0.3035714285714285,0.16071428571428573,0.3392857142857143,7.339691266943425,6.378327959103952,3.774624577720117,-0.8114595244632529,-1.3734324222518677,0.30074094408647123,0.5,0.3333333333333333,0.25,0.25,0.3333333333333333,0.8966045179845836,1.6601876181782451,1.1129129785964835,0.4872471429385352,-0.4437419807236621,-0.9567273859634936,10,10,1,0.901841651915593,0.9394130628134758,1.0
224,224,2011,KXIP,PWI,1,0,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Shavir Tarapore,Rod Tucker,Sundaram Ravi,Dev Govindjee,"['Adam Gilchrist', 'Paul Valthaty', 'Shaun Marsh', 'Dinesh Karthik', 'Mandeep Singh', 'David Hussey', 'Shalabh Srivastava', 'Siddharth Chitnis', 'Praveen Kumar', 'Ryan Harris', 'Bhargav Bhatt']","['Jesse Ryder', 'Manish Pandey', 'Abhishek Jhunjhunwala', 'Yuvraj Singh', 'Robin Uthappa', 'Callum Ferguson', 'Mitchell Marsh', 'Wayne Parnell', 'Rahul Sharma', 'Shrikant Wagh', 'Bhuvneshwar Kumar']",0.4716981132075472,0.2075471698113208,0.2830188679245283,0.18867924528301888,0.3018867924528302,2.9133089239892995,3.6889539718850526,2.1210170854253896,1.3246509838130418,1.5043473613955105,-0.5630678581484648,0.2727272727272727,0.09090909090909093,0.2727272727272727,0.09090909090909093,0.2727272727272727,3.5164989148556933,3.7305313046695017,5.267740574546776,0.9292214773040912,1.7866923928345622,0.4602133187171356,0,0,0,0.9230243351031916,0.9674825879029632,1.0
